Nav Price (SGD),Changes (SGD),Changes (%),NAV Date
7.8301,0.0991,1.28%,12 Dec 2018
7.731,0.0358,0.47%,11 Dec 2018
7.6952,-0.1787,-2.27%,10 Dec 2018
7.8739,0.0954,1.23%,07 Dec 2018
7.7785,-0.1184,-1.50%,06 Dec 2018
7.8969,-0.1218,-1.52%,05 Dec 2018
8.0187,-0.0598,-0.74%,03 Dec 2018
8.0785,0.0650,0.81%,30 Nov 2018
8.0135,0.1037,1.31%,29 Nov 2018
7.9098,0.0193,0.24%,28 Nov 2018
7.8905,0.0293,0.37%,27 Nov 2018
7.8612,0.0515,0.66%,26 Nov 2018
7.8097,0.0333,0.43%,23 Nov 2018
7.7764,0.0176,0.23%,22 Nov 2018
7.7588,0.0068,0.09%,21 Nov 2018
7.752,-0.0696,-0.89%,20 Nov 2018
7.8216,0.0456,0.59%,19 Nov 2018
7.776,0.0575,0.74%,16 Nov 2018
7.7185,0.0589,0.77%,15 Nov 2018
7.6596,0.0378,0.50%,14 Nov 2018
7.6218,0.0524,0.69%,13 Nov 2018
7.5694,-0.0571,-0.75%,12 Nov 2018
7.6265,0.0317,0.42%,09 Nov 2018
7.5948,0.0715,0.95%,08 Nov 2018
7.5233,-0.0056,-0.07%,07 Nov 2018
7.5289,-0.0446,-0.59%,05 Nov 2018
7.5735,0.1305,1.75%,02 Nov 2018
7.443,0.0021,0.03%,01 Nov 2018
7.4409,0.0752,1.02%,31 Oct 2018
7.3657,-0.1025,-1.37%,30 Oct 2018
7.4682,0.1813,2.49%,29 Oct 2018
7.2869,-0.0095,-0.13%,26 Oct 2018
7.2964,-0.0617,-0.84%,25 Oct 2018
7.3581,0.0865,1.19%,24 Oct 2018
7.2716,-0.0804,-1.09%,23 Oct 2018
7.352,-0.0465,-0.63%,22 Oct 2018
7.3985,-0.0481,-0.65%,19 Oct 2018
7.4466,0.0184,0.25%,18 Oct 2018
7.4282,-0.0437,-0.58%,17 Oct 2018
7.4719,0.0781,1.06%,16 Oct 2018
7.3938,0.0192,0.26%,15 Oct 2018
7.3746,0.1477,2.04%,12 Oct 2018
7.2269,-0.0731,-1.00%,11 Oct 2018
7.3,0.0942,1.31%,10 Oct 2018
7.2058,-0.0730,-1.00%,09 Oct 2018
7.2788,-0.0207,-0.28%,08 Oct 2018
7.2995,-0.1146,-1.55%,05 Oct 2018
7.4141,-0.1497,-1.98%,04 Oct 2018
7.5638,-0.0821,-1.07%,03 Oct 2018
7.6459,0.0011,0.01%,02 Oct 2018
7.6448,-0.0229,-0.30%,01 Oct 2018
7.6677,-0.0574,-0.74%,28 Sep 2018
7.7251,-0.0090,-0.12%,27 Sep 2018
7.7341,-0.0287,-0.37%,26 Sep 2018
7.7628,0.0549,0.71%,25 Sep 2018
7.7079,-0.2059,-2.60%,24 Sep 2018
7.9138,-0.0836,-1.05%,21 Sep 2018
7.9974,0.0218,0.27%,20 Sep 2018
7.9756,-0.0750,-0.93%,19 Sep 2018
8.0506,-0.0927,-1.14%,18 Sep 2018
8.1433,-0.1077,-1.31%,17 Sep 2018
8.251,0.0672,0.82%,14 Sep 2018
8.1838,-0.0187,-0.23%,13 Sep 2018
8.2025,0.1009,1.25%,12 Sep 2018
8.1016,-0.1397,-1.70%,11 Sep 2018
8.2413,-0.1570,-1.87%,10 Sep 2018
8.3983,0.0672,0.81%,07 Sep 2018
8.3311,0.0074,0.09%,06 Sep 2018
8.3237,-0.1054,-1.25%,05 Sep 2018
8.4291,-0.1220,-1.43%,04 Sep 2018
8.5511,-0.0482,-0.56%,03 Sep 2018
8.5993,0.0698,0.82%,31 Aug 2018
8.5295,0.0089,0.10%,30 Aug 2018
8.5206,-0.0301,-0.35%,29 Aug 2018
8.5507,-0.0138,-0.16%,28 Aug 2018
8.5645,0.0937,1.11%,27 Aug 2018
8.4708,-0.0683,-0.80%,24 Aug 2018
8.5391,0.0350,0.41%,23 Aug 2018
8.5041,0.0060,0.07%,21 Aug 2018
8.4981,0.0254,0.30%,20 Aug 2018
8.4727,0.0404,0.48%,17 Aug 2018
8.4323,-0.0921,-1.08%,16 Aug 2018
8.5244,0.0292,0.34%,15 Aug 2018
8.4952,0.0207,0.24%,14 Aug 2018
8.4745,-0.1067,-1.24%,13 Aug 2018
8.5812,-0.0004,0.00%,10 Aug 2018
8.5816,-0.0078,-0.09%,08 Aug 2018
8.5894,-0.0299,-0.35%,07 Aug 2018
8.6193,0.0410,0.48%,06 Aug 2018
8.5783,-0.0298,-0.35%,03 Aug 2018
8.6081,-0.0727,-0.84%,02 Aug 2018
8.6808,0.0147,0.17%,01 Aug 2018
8.6661,0.0628,0.73%,31 Jul 2018
8.6033,0.0449,0.52%,30 Jul 2018
8.5584,0.0033,0.04%,27 Jul 2018
8.5551,0.0800,0.94%,26 Jul 2018
8.4751,-0.0055,-0.06%,25 Jul 2018
8.4806,0.0586,0.70%,24 Jul 2018
8.422,0.0696,0.83%,23 Jul 2018
8.3524,-0.0472,-0.56%,20 Jul 2018
8.3996,-0.0651,-0.77%,19 Jul 2018
8.4647,-0.0321,-0.38%,18 Jul 2018
8.4968,0.0957,1.14%,17 Jul 2018
8.4011,-0.1505,-1.76%,16 Jul 2018
8.5516,0.0508,0.60%,13 Jul 2018
8.5008,0.0244,0.29%,12 Jul 2018
8.4764,0.0598,0.71%,11 Jul 2018
8.4166,0.0221,0.26%,10 Jul 2018
8.3945,0.0656,0.79%,09 Jul 2018
8.3289,-0.0610,-0.73%,06 Jul 2018
8.3899,-0.0505,-0.60%,05 Jul 2018
8.4404,0.0149,0.18%,04 Jul 2018
8.4255,-0.0001,0.00%,03 Jul 2018
8.4256,-0.0219,-0.26%,02 Jul 2018
8.4475,0.1114,1.34%,29 Jun 2018
8.3361,-0.0552,-0.66%,28 Jun 2018
8.3913,-0.0732,-0.86%,27 Jun 2018
8.4645,0.0153,0.18%,26 Jun 2018
8.4492,0.0019,0.02%,25 Jun 2018
8.4473,0.0258,0.31%,22 Jun 2018
8.4215,0.0009,0.01%,21 Jun 2018
8.4206,-0.0030,-0.04%,20 Jun 2018
8.4236,-0.0114,-0.14%,19 Jun 2018
8.435,-0.0060,-0.07%,18 Jun 2018
8.441,-0.0192,-0.23%,14 Jun 2018
8.4602,-0.0364,-0.43%,13 Jun 2018
8.4966,0.0299,0.35%,12 Jun 2018
8.4667,0.0615,0.73%,11 Jun 2018
8.4052,-0.0406,-0.48%,08 Jun 2018
8.4458,0.0285,0.34%,07 Jun 2018
8.4173,0.0741,0.89%,06 Jun 2018
8.3432,-0.1133,-1.34%,05 Jun 2018
8.4565,-0.0508,-0.60%,04 Jun 2018
8.5073,0.0323,0.38%,01 Jun 2018
8.475,0.0700,0.83%,31 May 2018
8.405,-0.0361,-0.43%,30 May 2018
8.4411,0.0579,0.69%,28 May 2018
8.3832,0.0958,1.16%,25 May 2018
8.2874,0.0491,0.60%,24 May 2018
8.2383,-0.0255,-0.31%,23 May 2018
8.2638,0.0011,0.01%,22 May 2018
8.2627,-0.0985,-1.18%,21 May 2018
8.3612,-0.0659,-0.78%,18 May 2018
8.4271,0.0595,0.71%,17 May 2018
8.3676,0.0188,0.23%,16 May 2018
8.3488,0.0345,0.41%,15 May 2018
8.3143,-0.0280,-0.34%,14 May 2018
8.3423,0.0045,0.05%,11 May 2018
8.3378,-0.0631,-0.75%,10 May 2018
8.4009,-0.0357,-0.42%,09 May 2018
8.4366,-0.0193,-0.23%,08 May 2018
8.4559,0.0534,0.64%,07 May 2018
8.4025,-0.0298,-0.35%,04 May 2018
8.4323,-0.0762,-0.90%,03 May 2018
8.5085,0.0442,0.52%,02 May 2018
8.4643,0.0898,1.07%,30 Apr 2018
8.3745,0.0342,0.41%,27 Apr 2018
8.3403,0.0205,0.25%,26 Apr 2018
8.3198,-0.0421,-0.50%,25 Apr 2018
8.3619,-0.0141,-0.17%,24 Apr 2018
8.376,0.0148,0.18%,23 Apr 2018
8.3612,0.0278,0.33%,20 Apr 2018
8.3334,0.0271,0.33%,19 Apr 2018
8.3063,0.0065,0.08%,18 Apr 2018
8.2998,-0.0135,-0.16%,17 Apr 2018
8.3133,0.0109,0.13%,16 Apr 2018
8.3024,0.0119,0.14%,13 Apr 2018
8.2905,0.0230,0.28%,12 Apr 2018
8.2675,-0.0174,-0.21%,11 Apr 2018
8.2849,0.0160,0.19%,10 Apr 2018
8.2689,-0.0302,-0.36%,09 Apr 2018
8.2991,0.0244,0.29%,06 Apr 2018
8.2747,0.1430,1.76%,05 Apr 2018
8.1317,-0.0736,-0.90%,04 Apr 2018
8.2053,0.0509,0.62%,03 Apr 2018
8.1544,0.0837,1.04%,02 Apr 2018
8.0707,0.0003,0.00%,29 Mar 2018
8.0704,-0.0040,-0.05%,28 Mar 2018
8.0744,0.0364,0.45%,27 Mar 2018
8.038,0.0600,0.75%,26 Mar 2018
7.978,-0.0790,-0.98%,23 Mar 2018
8.057,-0.0302,-0.37%,22 Mar 2018
8.0872,0.0164,0.20%,21 Mar 2018
8.0708,0.0197,0.24%,20 Mar 2018
8.0511,-0.1093,-1.34%,19 Mar 2018
8.1604,-0.0553,-0.67%,16 Mar 2018
8.2157,0.0131,0.16%,15 Mar 2018
8.2026,0.0014,0.02%,14 Mar 2018
8.2012,0.0245,0.30%,13 Mar 2018
8.1767,0.0481,0.59%,12 Mar 2018
8.1286,-0.0149,-0.18%,09 Mar 2018
8.1435,0.0148,0.18%,08 Mar 2018
8.1287,-0.0468,-0.57%,07 Mar 2018
8.1755,-0.0680,-0.82%,06 Mar 2018
8.2435,-0.0544,-0.66%,05 Mar 2018
8.2979,-0.0263,-0.32%,02 Mar 2018
8.3242,0.0317,0.38%,01 Mar 2018
8.2925,-0.0709,-0.85%,28 Feb 2018
8.3634,-0.0008,-0.01%,27 Feb 2018
8.3642,0.0549,0.66%,26 Feb 2018
8.3093,0.0895,1.09%,23 Feb 2018
8.2198,-0.0603,-0.73%,22 Feb 2018
8.2801,0.0266,0.32%,21 Feb 2018
8.2535,-0.0218,-0.26%,20 Feb 2018
8.2753,-0.1014,-1.21%,19 Feb 2018
8.3767,-0.0029,-0.03%,15 Feb 2018
8.3796,0.0022,0.03%,14 Feb 2018
8.3774,-0.0077,-0.09%,13 Feb 2018
8.3851,0.0226,0.27%,12 Feb 2018
8.3625,-0.0588,-0.70%,09 Feb 2018
8.4213,0.1304,1.57%,08 Feb 2018
8.2909,-0.0112,-0.13%,07 Feb 2018
8.3021,-0.1364,-1.62%,06 Feb 2018
8.4385,-0.0406,-0.48%,05 Feb 2018
8.4791,-0.1362,-1.58%,02 Feb 2018
8.6153,-0.0083,-0.10%,01 Feb 2018
8.6236,0.0071,0.08%,31 Jan 2018
8.6165,-0.0606,-0.70%,30 Jan 2018
8.6771,0.0280,0.32%,29 Jan 2018
8.6491,0.0270,0.31%,26 Jan 2018
8.6221,-0.0842,-0.97%,25 Jan 2018
8.7063,-0.0426,-0.49%,24 Jan 2018
8.7489,0.0117,0.13%,23 Jan 2018
8.7372,0.0305,0.35%,22 Jan 2018
8.7067,0.0422,0.49%,19 Jan 2018
8.6645,-0.0041,-0.05%,18 Jan 2018
8.6686,0.0227,0.26%,17 Jan 2018
8.6459,-0.1019,-1.16%,16 Jan 2018
8.7478,0.0284,0.33%,15 Jan 2018
8.7194,-0.0126,-0.14%,12 Jan 2018
8.732,0.0181,0.21%,11 Jan 2018
8.7139,0.0101,0.12%,10 Jan 2018
8.7038,-0.0614,-0.70%,09 Jan 2018
8.7652,0.0656,0.75%,08 Jan 2018
8.6996,0.0597,0.69%,05 Jan 2018
8.6399,0.0600,0.70%,04 Jan 2018
8.5799,0.0195,0.23%,03 Jan 2018
8.5604,-0.0539,-0.63%,02 Jan 2018
8.6143,0.0697,0.82%,29 Dec 2017
8.5446,-0.0205,-0.24%,28 Dec 2017
8.5651,-0.0597,-0.69%,27 Dec 2017
8.6248,0.0298,0.35%,26 Dec 2017
8.595,0.0180,0.21%,22 Dec 2017
8.577,0.0125,0.15%,21 Dec 2017
8.5645,-0.0286,-0.33%,20 Dec 2017
8.5931,0.0693,0.81%,19 Dec 2017
8.5238,-0.0189,-0.22%,18 Dec 2017
8.5427,0.1014,1.20%,15 Dec 2017
8.4413,-0.0154,-0.18%,14 Dec 2017
8.4567,-0.0356,-0.42%,13 Dec 2017
8.4923,-0.0256,-0.30%,12 Dec 2017
8.5179,0.0284,0.33%,11 Dec 2017
8.4895,0.1045,1.25%,08 Dec 2017
8.385,0.0731,0.88%,07 Dec 2017
8.3119,-0.0140,-0.17%,06 Dec 2017
8.3259,-0.0279,-0.33%,05 Dec 2017
8.3538,0.0056,0.07%,04 Dec 2017
8.3482,-0.0372,-0.44%,01 Dec 2017
8.3854,-0.0465,-0.55%,30 Nov 2017
8.4319,-0.0068,-0.08%,29 Nov 2017
8.4387,0.0315,0.37%,28 Nov 2017
8.4072,0.0305,0.36%,27 Nov 2017
8.3767,0.0060,0.07%,24 Nov 2017
8.3707,-0.0018,-0.02%,23 Nov 2017
8.3725,-0.0270,-0.32%,22 Nov 2017
8.3995,0.0540,0.65%,21 Nov 2017
8.3455,0.0068,0.08%,20 Nov 2017
8.3387,0.0934,1.13%,17 Nov 2017
8.2453,0.0270,0.33%,16 Nov 2017
8.2183,-0.0276,-0.33%,15 Nov 2017
8.2459,-0.0132,-0.16%,14 Nov 2017
8.2591,-0.0405,-0.49%,13 Nov 2017
8.2996,-0.0142,-0.17%,10 Nov 2017
8.3138,-0.0053,-0.06%,09 Nov 2017
8.3191,-0.0124,-0.15%,08 Nov 2017
8.3315,-0.1422,-1.68%,07 Nov 2017
8.4737,0.0023,0.03%,06 Nov 2017
8.4714,0.0483,0.57%,03 Nov 2017
8.4231,-0.0217,-0.26%,02 Nov 2017
8.4448,0.0720,0.86%,01 Nov 2017
8.3728,0.0323,0.39%,31 Oct 2017
8.3405,0.0248,0.30%,30 Oct 2017
8.3157,0.0505,0.61%,27 Oct 2017
8.2652,0.0665,0.81%,26 Oct 2017
8.1987,-0.0315,-0.38%,25 Oct 2017
8.2302,0.0150,0.18%,24 Oct 2017
8.2152,0.0195,0.24%,23 Oct 2017
8.1957,0.0279,0.34%,20 Oct 2017
8.1678,-0.0595,-0.72%,19 Oct 2017
8.2273,0.0160,0.19%,17 Oct 2017
8.2113,0.0761,0.94%,16 Oct 2017
8.1352,0.0325,0.40%,13 Oct 2017
8.1027,0.0599,0.74%,12 Oct 2017
8.0428,-0.0275,-0.34%,11 Oct 2017
8.0703,-0.0014,-0.02%,10 Oct 2017
8.0717,-0.0371,-0.46%,09 Oct 2017
8.1088,0.0558,0.69%,06 Oct 2017
8.053,0.0219,0.27%,05 Oct 2017
8.0311,0.0493,0.62%,04 Oct 2017
7.9818,0.0221,0.28%,03 Oct 2017
7.9597,0.0288,0.36%,02 Oct 2017
7.9309,0.0767,0.98%,29 Sep 2017
7.8542,0.0645,0.83%,28 Sep 2017
7.7897,-0.0702,-0.89%,27 Sep 2017
7.8599,-0.0305,-0.39%,26 Sep 2017
7.8904,-0.0562,-0.71%,25 Sep 2017
7.9466,-0.1344,-1.66%,22 Sep 2017
8.081,-0.0078,-0.10%,21 Sep 2017
8.0888,-0.0480,-0.59%,20 Sep 2017
8.1368,-0.0118,-0.14%,19 Sep 2017
8.1486,0.0407,0.50%,18 Sep 2017
8.1079,0.0251,0.31%,15 Sep 2017
8.0828,-0.0193,-0.24%,14 Sep 2017
8.1021,-0.0253,-0.31%,13 Sep 2017
8.1274,0.0627,0.78%,12 Sep 2017
8.0647,0.0707,0.88%,11 Sep 2017
7.994,0.0410,0.52%,08 Sep 2017
7.953,-0.0023,-0.03%,07 Sep 2017
7.9553,-0.0298,-0.37%,06 Sep 2017
7.9851,0.0193,0.24%,05 Sep 2017
7.9658,-0.0556,-0.69%,04 Sep 2017
8.0214,0.0430,0.54%,31 Aug 2017
7.9784,0.1025,1.30%,30 Aug 2017
7.8759,-0.0845,-1.06%,29 Aug 2017
7.9604,0.0972,1.24%,28 Aug 2017
7.8632,-0.0346,-0.44%,25 Aug 2017
7.8978,0.0346,0.44%,24 Aug 2017
7.8632,0.0200,0.25%,23 Aug 2017
7.8432,0.0301,0.39%,22 Aug 2017
7.8131,-0.0450,-0.57%,21 Aug 2017
7.8581,-0.0602,-0.76%,18 Aug 2017
7.9183,0.0259,0.33%,17 Aug 2017
7.8924,0.0520,0.66%,16 Aug 2017
7.8404,0.0299,0.38%,15 Aug 2017
7.8105,0.0875,1.13%,14 Aug 2017
7.723,-0.0702,-0.90%,11 Aug 2017
7.7932,-0.1428,-1.80%,10 Aug 2017
7.936,-0.0093,-0.12%,08 Aug 2017
7.9453,-0.0075,-0.09%,07 Aug 2017
7.9528,0.0043,0.05%,04 Aug 2017
7.9485,0.0211,0.27%,03 Aug 2017
7.9274,0.0032,0.04%,02 Aug 2017
7.9242,-0.0214,-0.27%,01 Aug 2017
7.9456,0.0140,0.18%,31 Jul 2017
7.9316,-0.0227,-0.29%,28 Jul 2017
7.9543,0.0499,0.63%,27 Jul 2017
7.9044,0.0024,0.03%,26 Jul 2017
7.902,0.0087,0.11%,25 Jul 2017
7.8933,-0.0035,-0.04%,24 Jul 2017
7.8968,-0.0031,-0.04%,21 Jul 2017
7.8999,-0.0305,-0.38%,20 Jul 2017
7.9304,0.0517,0.66%,19 Jul 2017
7.8787,-0.0024,-0.03%,18 Jul 2017
7.8811,0.0415,0.53%,17 Jul 2017
7.8396,-0.0333,-0.42%,14 Jul 2017
7.8729,0.0328,0.42%,13 Jul 2017
7.8401,-0.0219,-0.28%,12 Jul 2017
7.862,-0.0144,-0.18%,11 Jul 2017
7.8764,0.0869,1.12%,10 Jul 2017
7.7895,0.0147,0.19%,07 Jul 2017
7.7748,0.0144,0.19%,06 Jul 2017
7.7604,-0.0012,-0.02%,05 Jul 2017
7.7616,0.0369,0.48%,04 Jul 2017
7.7247,0.0682,0.89%,03 Jul 2017
7.6565,0.0101,0.13%,30 Jun 2017
7.6464,0.0199,0.26%,29 Jun 2017
7.6265,-0.0376,-0.49%,28 Jun 2017
7.6641,-0.0660,-0.85%,27 Jun 2017
7.7301,-0.0681,-0.87%,23 Jun 2017
7.7982,-0.0311,-0.40%,22 Jun 2017
7.8293,0.0082,0.10%,21 Jun 2017
7.8211,0.0110,0.14%,20 Jun 2017
7.8101,0.0182,0.23%,19 Jun 2017
7.7919,0.0157,0.20%,16 Jun 2017
7.7762,0.0464,0.60%,15 Jun 2017
7.7298,-0.0380,-0.49%,14 Jun 2017
7.7678,0.0097,0.13%,13 Jun 2017
7.7581,-0.0380,-0.49%,12 Jun 2017
7.7961,0.0320,0.41%,09 Jun 2017
7.7641,0.0312,0.40%,08 Jun 2017
7.7329,0.0217,0.28%,07 Jun 2017
7.7112,-0.0207,-0.27%,06 Jun 2017
7.7319,0.0456,0.59%,05 Jun 2017
7.6863,-0.0030,-0.04%,02 Jun 2017
7.6893,0.0398,0.52%,01 Jun 2017
7.6495,0.0253,0.33%,31 May 2017
7.6242,0.0063,0.08%,30 May 2017
7.6179,-0.0292,-0.38%,29 May 2017
7.6471,0.0357,0.47%,26 May 2017
7.6114,0.0699,0.93%,25 May 2017
7.5415,-0.0286,-0.38%,24 May 2017
7.5701,-0.0513,-0.67%,23 May 2017
7.6214,-0.0209,-0.27%,22 May 2017
7.6423,-0.0179,-0.23%,19 May 2017
7.6602,-0.1426,-1.83%,18 May 2017
7.8028,-0.0280,-0.36%,17 May 2017
7.8308,-0.0127,-0.16%,16 May 2017
7.8435,0.0163,0.21%,15 May 2017
7.8272,-0.0356,-0.45%,12 May 2017
7.8628,0.0772,0.99%,11 May 2017
7.7856,0.0106,0.14%,09 May 2017
7.775,0.0247,0.32%,08 May 2017
7.7503,-0.0529,-0.68%,05 May 2017
7.8032,0.0464,0.60%,04 May 2017
7.7568,-0.0147,-0.19%,03 May 2017
7.7715,0.0367,0.47%,02 May 2017
7.7348,-0.0248,-0.32%,28 Apr 2017
7.7596,0.0382,0.49%,27 Apr 2017
7.7214,0.0521,0.68%,26 Apr 2017
7.6693,0.0579,0.76%,25 Apr 2017
7.6114,0.0088,0.12%,24 Apr 2017
7.6026,0.0105,0.14%,21 Apr 2017
7.5921,0.0414,0.55%,20 Apr 2017
7.5507,0.0048,0.06%,19 Apr 2017
7.5459,0.0092,0.12%,18 Apr 2017
7.5367,-0.0302,-0.40%,17 Apr 2017
7.5669,-0.0024,-0.03%,13 Apr 2017
7.5693,-0.0619,-0.81%,12 Apr 2017
7.6312,0.0003,0.00%,11 Apr 2017
7.6309,0.0093,0.12%,10 Apr 2017
7.6216,0.0524,0.69%,07 Apr 2017
7.5692,0.0193,0.26%,06 Apr 2017
7.5499,0.0405,0.54%,05 Apr 2017
7.5094,0.0220,0.29%,04 Apr 2017
7.4874,-0.0120,-0.16%,03 Apr 2017
7.4994,0.0507,0.68%,31 Mar 2017
7.4487,0.0173,0.23%,30 Mar 2017
7.4314,0.0650,0.88%,29 Mar 2017
7.3664,0.0212,0.29%,28 Mar 2017
7.3452,0.0678,0.93%,27 Mar 2017
7.2774,0.0264,0.36%,24 Mar 2017
7.251,0.0207,0.29%,23 Mar 2017
7.2303,-0.0451,-0.62%,22 Mar 2017
7.2754,0.0501,0.69%,21 Mar 2017
7.2253,0.0095,0.13%,20 Mar 2017
7.2158,0.0020,0.03%,17 Mar 2017
7.2138,0.0174,0.24%,16 Mar 2017
7.1964,0.0114,0.16%,15 Mar 2017
7.185,0.0978,1.38%,14 Mar 2017
7.0872,0.0286,0.41%,13 Mar 2017
7.0586,-0.0144,-0.20%,10 Mar 2017
7.073,-0.0107,-0.15%,09 Mar 2017
7.0837,0.0322,0.46%,08 Mar 2017
7.0515,-0.0011,-0.02%,07 Mar 2017
7.0526,-0.0014,-0.02%,06 Mar 2017
7.054,0.0187,0.27%,03 Mar 2017
7.0353,-0.0124,-0.18%,02 Mar 2017
7.0477,0.0948,1.36%,01 Mar 2017
6.9529,-0.0021,-0.03%,28 Feb 2017
6.955,-0.0507,-0.72%,27 Feb 2017
7.0057,0.0169,0.24%,24 Feb 2017
6.9888,-0.0364,-0.52%,23 Feb 2017
7.0252,-0.0435,-0.62%,22 Feb 2017
7.0687,0.0572,0.82%,21 Feb 2017
7.0115,0.0324,0.46%,20 Feb 2017
6.9791,0.0077,0.11%,17 Feb 2017
6.9714,0.0096,0.14%,16 Feb 2017
6.9618,-0.0227,-0.33%,15 Feb 2017
6.9845,-0.0187,-0.27%,14 Feb 2017
7.0032,0.0093,0.13%,13 Feb 2017
6.9939,0.0414,0.60%,10 Feb 2017
6.9525,0.0548,0.79%,09 Feb 2017
6.8977,0.0119,0.17%,08 Feb 2017
6.8858,-0.0096,-0.14%,07 Feb 2017
6.8954,0.0840,1.23%,06 Feb 2017
6.8114,0.0372,0.55%,03 Feb 2017
6.7742,0.0498,0.74%,02 Feb 2017
6.7244,0.1190,1.80%,01 Feb 2017
6.6054,-0.1263,-1.88%,31 Jan 2017
6.7317,0.0350,0.52%,27 Jan 2017
6.6967,0.0426,0.64%,26 Jan 2017
6.6541,0.0557,0.84%,25 Jan 2017
6.5984,0.0213,0.32%,24 Jan 2017
6.5771,-0.0136,-0.21%,23 Jan 2017
6.5907,-0.0581,-0.87%,20 Jan 2017
6.6488,0.0151,0.23%,19 Jan 2017
6.6337,0.0244,0.37%,18 Jan 2017
6.6093,-0.0429,-0.64%,17 Jan 2017
6.6522,0.0012,0.02%,16 Jan 2017
6.651,0.0212,0.32%,13 Jan 2017
6.6298,-0.0319,-0.48%,12 Jan 2017
6.6617,0.0457,0.69%,11 Jan 2017
6.616,0.0052,0.08%,10 Jan 2017
6.6108,-0.0094,-0.14%,09 Jan 2017
6.6202,0.0020,0.03%,06 Jan 2017
6.6182,-0.0285,-0.43%,05 Jan 2017
6.6467,-0.0426,-0.64%,04 Jan 2017
6.6893,0.0101,0.15%,03 Jan 2017
6.6792,0.0528,0.80%,30 Dec 2016
6.6264,0.0386,0.59%,29 Dec 2016
6.5878,0.0116,0.18%,28 Dec 2016
6.5762,0.0239,0.36%,27 Dec 2016
6.5523,0.0042,0.06%,23 Dec 2016
6.5481,-0.0479,-0.73%,22 Dec 2016
6.596,-0.0078,-0.12%,21 Dec 2016
6.6038,-0.0640,-0.96%,20 Dec 2016
6.6678,-0.0549,-0.82%,19 Dec 2016
6.7227,0.0480,0.72%,16 Dec 2016
6.6747,0.0610,0.92%,15 Dec 2016
6.6137,-0.0377,-0.57%,14 Dec 2016
6.6514,0.0187,0.28%,13 Dec 2016
6.6327,-0.0756,-1.13%,12 Dec 2016
6.7083,0.0425,0.64%,09 Dec 2016
6.6658,0.1337,2.05%,08 Dec 2016
6.5321,0.0041,0.06%,07 Dec 2016
6.528,0.0364,0.56%,06 Dec 2016
6.4916,0.0042,0.06%,05 Dec 2016
6.4874,-0.0916,-1.39%,02 Dec 2016
6.579,-0.0168,-0.25%,01 Dec 2016
6.5958,0.0865,1.33%,30 Nov 2016
6.5093,0.0014,0.02%,29 Nov 2016
6.5079,-0.0181,-0.28%,28 Nov 2016
6.526,0.1013,1.58%,25 Nov 2016
6.4247,-0.0386,-0.60%,24 Nov 2016
6.4633,0.0270,0.42%,23 Nov 2016
6.4363,0.0597,0.94%,22 Nov 2016
6.3766,-0.1016,-1.57%,21 Nov 2016
6.4782,0.0122,0.19%,18 Nov 2016
6.466,-0.0411,-0.63%,17 Nov 2016
6.5071,0.0336,0.52%,16 Nov 2016
6.4735,-0.1915,-2.87%,15 Nov 2016
6.665,-0.0291,-0.43%,14 Nov 2016
6.6941,-0.2182,-3.16%,11 Nov 2016
6.9123,0.1252,1.84%,10 Nov 2016
6.7871,-0.0452,-0.66%,09 Nov 2016
6.8323,0.0182,0.27%,08 Nov 2016
6.8141,0.0404,0.60%,07 Nov 2016
6.7737,-0.0595,-0.87%,04 Nov 2016
6.8332,-0.0433,-0.63%,03 Nov 2016
6.8765,-0.0659,-0.95%,02 Nov 2016
6.9424,0.0059,0.09%,01 Nov 2016
6.9365,-0.0082,-0.12%,31 Oct 2016
6.9447,0.0245,0.35%,28 Oct 2016
6.9202,0.0066,0.10%,27 Oct 2016
6.9136,-0.0394,-0.57%,26 Oct 2016
6.953,-0.0335,-0.48%,25 Oct 2016
6.9865,-0.0097,-0.14%,24 Oct 2016
6.9962,0.0311,0.45%,21 Oct 2016
6.9651,0.0304,0.44%,20 Oct 2016
6.9347,0.0068,0.10%,19 Oct 2016
6.9279,0.0653,0.95%,18 Oct 2016
6.8626,-0.0487,-0.70%,17 Oct 2016
6.9113,0.0664,0.97%,14 Oct 2016
6.8449,-0.0535,-0.78%,13 Oct 2016
6.8984,0.0010,0.01%,12 Oct 2016
6.8974,0.0238,0.35%,11 Oct 2016
6.8736,-0.0002,0.00%,10 Oct 2016
6.8738,-0.0197,-0.29%,07 Oct 2016
6.8935,-0.0149,-0.22%,06 Oct 2016
6.9084,0.0231,0.34%,05 Oct 2016
6.8853,0.0514,0.75%,04 Oct 2016
6.8339,0.1262,1.88%,03 Oct 2016
6.7077,0.0408,0.61%,30 Sep 2016
6.6669,-0.1259,-1.85%,29 Sep 2016
6.7928,0.0094,0.14%,28 Sep 2016
6.7834,0.0304,0.45%,27 Sep 2016
6.753,-0.0275,-0.41%,26 Sep 2016
6.7805,0.0373,0.55%,23 Sep 2016
6.7432,0.0356,0.53%,22 Sep 2016
6.7076,-0.0049,-0.07%,21 Sep 2016
6.7125,-0.0100,-0.15%,20 Sep 2016
6.7225,-0.0420,-0.62%,19 Sep 2016
6.7645,0.0628,0.94%,16 Sep 2016
6.7017,0.0023,0.03%,15 Sep 2016
6.6994,0.0050,0.07%,14 Sep 2016
6.6944,-0.0543,-0.80%,13 Sep 2016
