Nav Price (SGD),Changes (SGD),Changes (%),NAV Date
8.66,0.00,0.00%,12 Oct 2022
8.66,-0.15,-1.70%,11 Oct 2022
8.81,-0.06,-0.68%,10 Oct 2022
8.87,-0.10,-1.11%,07 Oct 2022
8.97,-0.07,-0.77%,06 Oct 2022
9.04,-0.01,-0.11%,05 Oct 2022
9.05,0.23,2.61%,04 Oct 2022
8.82,0.08,0.92%,03 Oct 2022
8.74,-0.04,-0.46%,30 Sep 2022
8.78,-0.13,-1.46%,29 Sep 2022
8.91,-0.02,-0.22%,28 Sep 2022
8.93,-0.07,-0.78%,27 Sep 2022
9.0,-0.18,-1.96%,26 Sep 2022
9.18,-0.18,-1.92%,23 Sep 2022
9.36,-0.09,-0.95%,22 Sep 2022
9.45,-0.08,-0.84%,21 Sep 2022
9.53,-0.04,-0.42%,20 Sep 2022
9.57,0.02,0.21%,19 Sep 2022
9.55,-0.09,-0.93%,16 Sep 2022
9.64,-0.07,-0.72%,15 Sep 2022
9.71,-0.02,-0.21%,14 Sep 2022
9.73,-0.14,-1.42%,13 Sep 2022
9.87,0.08,0.82%,12 Sep 2022
9.79,0.12,1.24%,09 Sep 2022
9.67,-0.02,-0.21%,08 Sep 2022
9.69,0.02,0.21%,07 Sep 2022
9.67,-0.06,-0.62%,06 Sep 2022
9.73,-0.05,-0.51%,02 Sep 2022
9.78,-0.10,-1.01%,01 Sep 2022
9.88,-0.05,-0.50%,31 Aug 2022
9.93,-0.06,-0.60%,30 Aug 2022
9.99,-0.06,-0.60%,29 Aug 2022
10.05,-0.07,-0.69%,26 Aug 2022
10.12,0.16,1.61%,25 Aug 2022
9.96,0.00,0.00%,24 Aug 2022
9.96,0.04,0.40%,23 Aug 2022
9.92,-0.09,-0.90%,22 Aug 2022
10.01,-0.11,-1.09%,19 Aug 2022
10.12,-0.04,-0.39%,18 Aug 2022
10.16,-0.02,-0.20%,17 Aug 2022
10.18,-0.07,-0.68%,16 Aug 2022
10.25,0.06,0.59%,12 Aug 2022
10.19,0.07,0.69%,11 Aug 2022
10.12,0.05,0.50%,10 Aug 2022
10.07,-0.03,-0.30%,09 Aug 2022
10.1,0.03,0.30%,08 Aug 2022
10.07,0.00,0.00%,05 Aug 2022
10.07,0.06,0.60%,04 Aug 2022
10.01,0.01,0.10%,03 Aug 2022
10.0,-0.07,-0.70%,02 Aug 2022
10.07,0.00,0.00%,01 Aug 2022
10.07,-0.03,-0.30%,29 Jul 2022
10.1,0.06,0.60%,28 Jul 2022
10.04,0.10,1.01%,27 Jul 2022
9.94,-0.02,-0.20%,26 Jul 2022
9.96,0.05,0.50%,25 Jul 2022
9.91,-0.02,-0.20%,22 Jul 2022
9.93,0.07,0.71%,21 Jul 2022
9.86,0.03,0.31%,20 Jul 2022
9.83,0.07,0.72%,19 Jul 2022
9.76,0.08,0.83%,18 Jul 2022
9.68,0.00,0.00%,15 Jul 2022
9.68,-0.05,-0.51%,14 Jul 2022
9.73,-0.03,-0.31%,13 Jul 2022
9.76,-0.09,-0.91%,12 Jul 2022
9.85,-0.17,-1.70%,11 Jul 2022
10.02,0.00,0.00%,08 Jul 2022
10.02,0.13,1.31%,07 Jul 2022
9.89,-0.13,-1.30%,06 Jul 2022
10.02,-0.12,-1.18%,05 Jul 2022
10.14,0.00,0.00%,01 Jul 2022
10.14,-0.14,-1.36%,30 Jun 2022
10.28,-0.07,-0.68%,29 Jun 2022
10.35,-0.06,-0.58%,28 Jun 2022
10.41,0.02,0.19%,27 Jun 2022
10.39,0.08,0.78%,24 Jun 2022
10.31,-0.15,-1.43%,22 Jun 2022
10.46,0.06,0.58%,21 Jun 2022
10.4,0.01,0.10%,17 Jun 2022
10.39,-0.23,-2.17%,16 Jun 2022
10.62,0.15,1.43%,15 Jun 2022
10.47,0.03,0.29%,14 Jun 2022
10.44,-0.36,-3.33%,13 Jun 2022
10.8,-0.14,-1.28%,10 Jun 2022
10.94,-0.15,-1.35%,09 Jun 2022
11.09,0.01,0.09%,08 Jun 2022
11.08,0.06,0.54%,07 Jun 2022
11.02,-0.07,-0.63%,03 Jun 2022
11.09,0.03,0.27%,02 Jun 2022
11.06,-0.04,-0.36%,01 Jun 2022
11.1,0.05,0.45%,31 May 2022
11.05,0.25,2.31%,27 May 2022
10.8,0.07,0.65%,25 May 2022
10.73,-0.09,-0.83%,24 May 2022
10.82,0.06,0.56%,23 May 2022
10.76,0.10,0.94%,20 May 2022
10.66,0.02,0.19%,19 May 2022
10.64,-0.08,-0.75%,18 May 2022
10.72,0.15,1.42%,17 May 2022
10.57,0.00,0.00%,16 May 2022
10.57,0.13,1.25%,13 May 2022
10.44,-0.08,-0.76%,12 May 2022
10.52,0.00,0.00%,11 May 2022
10.52,-0.17,-1.59%,10 May 2022
10.69,-0.18,-1.66%,06 May 2022
10.87,-0.18,-1.63%,05 May 2022
11.05,0.07,0.64%,04 May 2022
10.98,0.02,0.18%,03 May 2022
10.96,-0.02,-0.18%,02 May 2022
10.98,-0.04,-0.36%,29 Apr 2022
11.02,0.13,1.19%,28 Apr 2022
10.89,0.01,0.09%,27 Apr 2022
10.88,-0.11,-1.00%,26 Apr 2022
10.99,-0.15,-1.35%,25 Apr 2022
11.14,-0.10,-0.89%,22 Apr 2022
11.24,-0.12,-1.06%,21 Apr 2022
11.36,-0.01,-0.09%,20 Apr 2022
11.37,-0.11,-0.96%,19 Apr 2022
11.48,-0.04,-0.35%,14 Apr 2022
11.52,0.15,1.32%,13 Apr 2022
11.37,-0.04,-0.35%,12 Apr 2022
11.41,-0.15,-1.30%,11 Apr 2022
11.56,-0.01,-0.09%,08 Apr 2022
11.57,-0.12,-1.03%,07 Apr 2022
11.69,-0.11,-0.93%,06 Apr 2022
11.8,-0.15,-1.26%,05 Apr 2022
11.95,0.15,1.27%,04 Apr 2022
11.8,0.13,1.11%,01 Apr 2022
11.67,-0.11,-0.93%,31 Mar 2022
11.78,0.06,0.51%,30 Mar 2022
11.72,0.12,1.03%,29 Mar 2022
11.6,0.03,0.26%,28 Mar 2022
11.57,-0.05,-0.43%,25 Mar 2022
11.62,0.06,0.52%,24 Mar 2022
11.56,-0.02,-0.17%,23 Mar 2022
11.58,0.09,0.78%,22 Mar 2022
11.49,-0.13,-1.12%,21 Mar 2022
11.62,0.11,0.96%,18 Mar 2022
11.51,0.19,1.68%,17 Mar 2022
11.32,0.38,3.47%,16 Mar 2022
10.94,-0.11,-1.00%,15 Mar 2022
11.05,-0.18,-1.60%,14 Mar 2022
11.23,-0.10,-0.88%,11 Mar 2022
11.33,-0.05,-0.44%,10 Mar 2022
11.38,0.19,1.70%,09 Mar 2022
11.19,-0.13,-1.15%,08 Mar 2022
11.32,-0.28,-2.41%,07 Mar 2022
11.6,-0.21,-1.78%,04 Mar 2022
11.81,-0.02,-0.17%,03 Mar 2022
11.83,-0.05,-0.42%,02 Mar 2022
11.88,-0.07,-0.59%,01 Mar 2022
11.95,-0.18,-1.48%,28 Feb 2022
12.13,0.17,1.42%,25 Feb 2022
11.96,-0.46,-3.70%,24 Feb 2022
12.42,-0.16,-1.27%,23 Feb 2022
12.58,-0.17,-1.33%,22 Feb 2022
12.75,-0.06,-0.47%,18 Feb 2022
12.81,-0.10,-0.77%,17 Feb 2022
12.91,0.06,0.47%,16 Feb 2022
12.85,0.15,1.18%,15 Feb 2022
12.7,-0.15,-1.17%,14 Feb 2022
12.85,-0.10,-0.77%,11 Feb 2022
12.95,-0.03,-0.23%,10 Feb 2022
12.98,0.20,1.56%,09 Feb 2022
12.78,0.06,0.47%,08 Feb 2022
12.72,-0.02,-0.16%,07 Feb 2022
12.74,0.06,0.47%,04 Feb 2022
12.68,-0.14,-1.09%,03 Feb 2022
12.82,0.03,0.23%,02 Feb 2022
12.79,0.05,0.39%,01 Feb 2022
12.74,0.14,1.11%,31 Jan 2022
12.6,0.06,0.48%,28 Jan 2022
12.54,-0.04,-0.32%,27 Jan 2022
12.58,-0.03,-0.24%,26 Jan 2022
12.61,-0.03,-0.24%,25 Jan 2022
12.64,-0.13,-1.02%,24 Jan 2022
12.77,-0.09,-0.70%,21 Jan 2022
12.86,0.04,0.31%,20 Jan 2022
12.82,0.10,0.79%,19 Jan 2022
12.72,-0.24,-1.85%,18 Jan 2022
12.96,-0.08,-0.61%,14 Jan 2022
13.04,-0.08,-0.61%,13 Jan 2022
13.12,0.11,0.85%,12 Jan 2022
13.01,0.17,1.32%,11 Jan 2022
12.84,0.00,0.00%,10 Jan 2022
12.84,0.02,0.16%,07 Jan 2022
12.82,0.02,0.16%,06 Jan 2022
12.8,-0.16,-1.23%,05 Jan 2022
12.96,-0.03,-0.23%,04 Jan 2022
12.99,0.02,0.15%,03 Jan 2022
12.97,-0.03,-0.23%,31 Dec 2021
13.0,0.05,0.39%,30 Dec 2021
12.95,-0.06,-0.46%,29 Dec 2021
13.01,-0.01,-0.08%,28 Dec 2021
13.02,0.04,0.31%,27 Dec 2021
12.98,0.05,0.39%,23 Dec 2021
12.93,0.04,0.31%,22 Dec 2021
12.89,0.15,1.18%,21 Dec 2021
12.74,-0.17,-1.32%,20 Dec 2021
12.91,-0.03,-0.23%,17 Dec 2021
12.94,0.02,0.15%,16 Dec 2021
12.92,-0.02,-0.15%,15 Dec 2021
12.94,-0.02,-0.15%,14 Dec 2021
12.96,-0.14,-1.07%,13 Dec 2021
13.1,-0.04,-0.30%,10 Dec 2021
13.14,0.01,0.08%,09 Dec 2021
13.13,0.01,0.08%,08 Dec 2021
13.12,0.16,1.23%,07 Dec 2021
12.96,0.06,0.47%,06 Dec 2021
12.9,-0.12,-0.92%,03 Dec 2021
13.02,0.17,1.32%,02 Dec 2021
12.85,0.10,0.78%,01 Dec 2021
12.75,-0.15,-1.16%,30 Nov 2021
12.9,0.02,0.16%,29 Nov 2021
12.88,-0.34,-2.57%,26 Nov 2021
13.22,-0.02,-0.15%,24 Nov 2021
13.24,-0.02,-0.15%,23 Nov 2021
13.26,-0.14,-1.04%,22 Nov 2021
13.4,-0.01,-0.07%,19 Nov 2021
13.41,-0.07,-0.52%,18 Nov 2021
13.48,-0.07,-0.52%,17 Nov 2021
13.55,-0.02,-0.15%,16 Nov 2021
13.57,0.00,0.00%,15 Nov 2021
13.57,0.00,0.00%,12 Nov 2021
13.57,0.11,0.82%,11 Nov 2021
13.46,-0.08,-0.59%,10 Nov 2021
13.54,-0.01,-0.07%,09 Nov 2021
13.55,0.04,0.30%,08 Nov 2021
13.51,0.08,0.60%,05 Nov 2021
13.43,-0.01,-0.07%,04 Nov 2021
13.44,0.02,0.15%,03 Nov 2021
13.42,-0.05,-0.37%,02 Nov 2021
13.47,-0.19,-1.39%,29 Oct 2021
13.66,-0.02,-0.15%,28 Oct 2021
13.68,-0.13,-0.94%,27 Oct 2021
13.81,0.02,0.15%,26 Oct 2021
13.79,0.07,0.51%,25 Oct 2021
13.72,-0.01,-0.07%,22 Oct 2021
13.73,-0.08,-0.58%,21 Oct 2021
13.81,0.00,0.00%,20 Oct 2021
13.81,0.12,0.88%,19 Oct 2021
13.69,-0.07,-0.51%,18 Oct 2021
13.76,0.11,0.81%,15 Oct 2021
13.65,0.08,0.59%,14 Oct 2021
13.57,0.07,0.52%,13 Oct 2021
13.5,-0.08,-0.59%,12 Oct 2021
13.58,0.01,0.07%,11 Oct 2021
13.57,0.01,0.07%,08 Oct 2021
13.56,0.18,1.35%,07 Oct 2021
13.38,-0.06,-0.45%,06 Oct 2021
13.44,0.06,0.45%,05 Oct 2021
13.38,-0.10,-0.74%,04 Oct 2021
13.48,0.03,0.22%,01 Oct 2021
13.45,-0.05,-0.37%,30 Sep 2021
13.5,-0.05,-0.37%,29 Sep 2021
13.55,-0.14,-1.02%,28 Sep 2021
13.69,0.00,0.00%,27 Sep 2021
13.69,-0.19,-1.37%,24 Sep 2021
13.88,0.11,0.80%,23 Sep 2021
13.77,0.07,0.51%,22 Sep 2021
13.7,0.05,0.37%,21 Sep 2021
13.65,-0.28,-2.01%,20 Sep 2021
13.93,-0.05,-0.36%,17 Sep 2021
13.98,-0.11,-0.78%,16 Sep 2021
14.09,0.01,0.07%,15 Sep 2021
14.08,-0.07,-0.49%,14 Sep 2021
14.15,0.07,0.50%,13 Sep 2021
14.08,-0.01,-0.07%,10 Sep 2021
14.09,0.00,0.00%,09 Sep 2021
14.09,-0.11,-0.77%,08 Sep 2021
14.2,0.02,0.14%,07 Sep 2021
14.18,0.05,0.35%,03 Sep 2021
14.13,-0.02,-0.14%,02 Sep 2021
14.15,0.09,0.64%,01 Sep 2021
14.06,0.08,0.57%,31 Aug 2021
13.98,0.07,0.50%,30 Aug 2021
13.91,0.11,0.80%,27 Aug 2021
13.8,-0.12,-0.86%,26 Aug 2021
13.92,0.06,0.43%,25 Aug 2021
13.86,0.23,1.69%,24 Aug 2021
13.63,0.16,1.19%,23 Aug 2021
13.47,-0.06,-0.44%,20 Aug 2021
13.53,-0.17,-1.24%,19 Aug 2021
13.7,0.02,0.15%,18 Aug 2021
13.68,-0.15,-1.08%,17 Aug 2021
13.83,-0.04,-0.29%,16 Aug 2021
13.87,-0.07,-0.50%,13 Aug 2021
13.94,-0.05,-0.36%,12 Aug 2021
13.99,0.01,0.07%,11 Aug 2021
13.98,0.00,0.00%,10 Aug 2021
13.98,0.04,0.29%,09 Aug 2021
13.94,-0.07,-0.50%,06 Aug 2021
14.01,0.00,0.00%,05 Aug 2021
14.01,0.03,0.21%,04 Aug 2021
13.98,0.10,0.72%,03 Aug 2021
13.88,0.05,0.36%,02 Aug 2021
13.83,-0.17,-1.21%,30 Jul 2021
14.0,0.12,0.86%,29 Jul 2021
13.88,0.14,1.02%,28 Jul 2021
13.74,-0.17,-1.22%,27 Jul 2021
13.91,-0.18,-1.28%,26 Jul 2021
14.09,-0.09,-0.63%,23 Jul 2021
14.18,0.09,0.64%,22 Jul 2021
14.09,0.02,0.14%,21 Jul 2021
14.07,0.05,0.36%,20 Jul 2021
14.02,-0.20,-1.41%,19 Jul 2021
14.22,-0.05,-0.35%,16 Jul 2021
14.27,0.05,0.35%,15 Jul 2021
14.22,-0.02,-0.14%,14 Jul 2021
14.24,0.06,0.42%,13 Jul 2021
14.18,0.02,0.14%,12 Jul 2021
14.16,0.11,0.78%,09 Jul 2021
14.05,-0.22,-1.54%,08 Jul 2021
14.27,0.02,0.14%,07 Jul 2021
14.25,-0.12,-0.84%,06 Jul 2021
14.37,-0.06,-0.42%,02 Jul 2021
14.43,-0.05,-0.35%,01 Jul 2021
14.48,-0.07,-0.48%,30 Jun 2021
14.55,-0.03,-0.21%,29 Jun 2021
14.58,0.00,0.00%,28 Jun 2021
14.58,0.10,0.69%,25 Jun 2021
14.48,0.17,1.19%,24 Jun 2021
14.31,-0.04,-0.28%,22 Jun 2021
14.35,0.01,0.07%,21 Jun 2021
14.34,-0.10,-0.69%,18 Jun 2021
14.44,0.01,0.07%,17 Jun 2021
14.43,-0.08,-0.55%,16 Jun 2021
14.51,-0.09,-0.62%,15 Jun 2021
14.6,0.00,0.00%,14 Jun 2021
14.6,0.04,0.27%,11 Jun 2021
14.56,0.07,0.48%,10 Jun 2021
14.49,-0.04,-0.28%,09 Jun 2021
14.53,-0.03,-0.21%,08 Jun 2021
14.56,-0.03,-0.21%,07 Jun 2021
14.59,0.06,0.41%,04 Jun 2021
14.53,-0.01,-0.07%,03 Jun 2021
14.54,-0.01,-0.07%,02 Jun 2021
14.55,0.18,1.25%,01 Jun 2021
14.37,0.00,0.00%,28 May 2021
14.37,0.04,0.28%,27 May 2021
14.33,0.06,0.42%,26 May 2021
14.27,0.14,0.99%,25 May 2021
14.13,-0.05,-0.35%,21 May 2021
14.18,0.04,0.28%,20 May 2021
14.14,-0.07,-0.49%,19 May 2021
14.21,0.15,1.07%,18 May 2021
14.06,-0.02,-0.14%,17 May 2021
14.08,0.07,0.50%,14 May 2021
14.01,-0.25,-1.75%,12 May 2021
14.26,-0.11,-0.77%,11 May 2021
14.37,-0.08,-0.55%,10 May 2021
14.45,0.06,0.42%,07 May 2021
14.39,0.13,0.91%,06 May 2021
14.26,0.03,0.21%,05 May 2021
14.23,-0.03,-0.21%,04 May 2021
14.26,-0.03,-0.21%,03 May 2021
14.29,-0.20,-1.38%,30 Apr 2021
14.49,0.02,0.14%,29 Apr 2021
14.47,-0.02,-0.14%,28 Apr 2021
14.49,0.03,0.21%,27 Apr 2021
14.46,0.01,0.07%,26 Apr 2021
14.45,0.17,1.19%,23 Apr 2021
14.28,-0.02,-0.14%,22 Apr 2021
14.3,0.01,0.07%,21 Apr 2021
14.29,-0.03,-0.21%,20 Apr 2021
14.32,-0.08,-0.56%,19 Apr 2021
14.4,0.08,0.56%,16 Apr 2021
14.32,0.10,0.70%,15 Apr 2021
14.22,0.04,0.28%,14 Apr 2021
14.18,0.05,0.35%,13 Apr 2021
14.13,-0.06,-0.42%,12 Apr 2021
14.19,-0.11,-0.77%,09 Apr 2021
14.3,0.11,0.78%,08 Apr 2021
14.19,-0.08,-0.56%,07 Apr 2021
14.27,0.04,0.28%,06 Apr 2021
14.23,0.16,1.14%,01 Apr 2021
14.07,-0.07,-0.50%,31 Mar 2021
14.14,0.01,0.07%,30 Mar 2021
14.13,-0.01,-0.07%,29 Mar 2021
14.14,0.19,1.36%,26 Mar 2021
13.95,0.07,0.50%,25 Mar 2021
13.88,-0.23,-1.63%,24 Mar 2021
14.11,-0.18,-1.26%,23 Mar 2021
14.29,-0.01,-0.07%,22 Mar 2021
14.3,0.02,0.14%,19 Mar 2021
14.28,-0.05,-0.35%,18 Mar 2021
14.33,-0.02,-0.14%,17 Mar 2021
14.35,0.06,0.42%,16 Mar 2021
14.29,0.02,0.14%,15 Mar 2021
14.27,-0.10,-0.70%,12 Mar 2021
14.37,0.28,1.99%,11 Mar 2021
14.09,0.05,0.36%,10 Mar 2021
14.04,0.08,0.57%,09 Mar 2021
13.96,-0.29,-2.04%,08 Mar 2021
14.25,0.07,0.49%,05 Mar 2021
14.18,-0.27,-1.87%,04 Mar 2021
14.45,0.06,0.42%,03 Mar 2021
14.39,-0.09,-0.62%,02 Mar 2021
14.48,0.27,1.90%,01 Mar 2021
14.21,-0.30,-2.07%,26 Feb 2021
14.51,-0.10,-0.68%,25 Feb 2021
14.61,-0.11,-0.75%,24 Feb 2021
14.72,0.00,0.00%,23 Feb 2021
14.72,-0.30,-2.00%,22 Feb 2021
15.02,0.04,0.27%,19 Feb 2021
14.98,-0.15,-0.99%,18 Feb 2021
15.13,0.06,0.40%,17 Feb 2021
15.07,0.06,0.40%,16 Feb 2021
15.01,0.01,0.07%,12 Feb 2021
15.0,0.11,0.74%,11 Feb 2021
14.89,0.08,0.54%,10 Feb 2021
14.81,0.06,0.41%,09 Feb 2021
14.75,0.03,0.20%,08 Feb 2021
14.72,0.10,0.68%,05 Feb 2021
14.62,0.03,0.21%,04 Feb 2021
14.59,0.05,0.34%,03 Feb 2021
14.54,0.16,1.11%,02 Feb 2021
14.38,0.34,2.42%,01 Feb 2021
14.04,-0.31,-2.16%,29 Jan 2021
14.35,-0.04,-0.28%,28 Jan 2021
14.39,-0.27,-1.84%,27 Jan 2021
14.66,-0.19,-1.28%,26 Jan 2021
14.85,0.18,1.23%,25 Jan 2021
14.67,-0.11,-0.74%,22 Jan 2021
14.78,0.02,0.14%,21 Jan 2021
14.76,0.17,1.17%,20 Jan 2021
14.59,0.20,1.39%,19 Jan 2021
14.39,-0.11,-0.76%,15 Jan 2021
14.5,0.05,0.35%,14 Jan 2021
14.45,0.10,0.70%,13 Jan 2021
14.35,0.01,0.07%,12 Jan 2021
14.34,0.03,0.21%,11 Jan 2021
14.31,0.20,1.42%,08 Jan 2021
14.11,0.08,0.57%,07 Jan 2021
14.03,-0.04,-0.28%,06 Jan 2021
14.07,0.23,1.66%,05 Jan 2021
13.84,0.05,0.36%,04 Jan 2021
13.79,-0.03,-0.22%,31 Dec 2020
13.82,0.18,1.32%,30 Dec 2020
13.64,0.09,0.66%,29 Dec 2020
13.55,0.06,0.44%,28 Dec 2020
13.49,-0.03,-0.22%,24 Dec 2020
13.52,0.06,0.45%,23 Dec 2020
13.46,-0.07,-0.52%,22 Dec 2020
13.53,-0.10,-0.73%,21 Dec 2020
13.63,-0.02,-0.15%,18 Dec 2020
13.65,0.06,0.44%,17 Dec 2020
13.59,0.07,0.52%,16 Dec 2020
13.52,0.04,0.30%,15 Dec 2020
13.48,-0.09,-0.66%,14 Dec 2020
13.57,0.02,0.15%,11 Dec 2020
13.55,0.11,0.82%,10 Dec 2020
13.44,-0.03,-0.22%,09 Dec 2020
13.47,-0.06,-0.44%,08 Dec 2020
13.53,-0.01,-0.07%,07 Dec 2020
13.54,0.15,1.12%,04 Dec 2020
13.39,0.09,0.68%,03 Dec 2020
13.3,0.03,0.23%,02 Dec 2020
13.27,0.19,1.45%,01 Dec 2020
13.08,-0.30,-2.24%,30 Nov 2020
13.38,0.13,0.98%,27 Nov 2020
13.25,-0.07,-0.53%,25 Nov 2020
13.32,0.08,0.60%,24 Nov 2020
13.24,0.08,0.61%,23 Nov 2020
13.16,0.07,0.53%,20 Nov 2020
13.09,0.02,0.15%,19 Nov 2020
13.07,0.00,0.00%,18 Nov 2020
13.07,-0.02,-0.15%,17 Nov 2020
13.09,0.10,0.77%,16 Nov 2020
12.99,0.09,0.70%,13 Nov 2020
12.9,-0.03,-0.23%,12 Nov 2020
12.93,0.08,0.62%,11 Nov 2020
12.85,-0.10,-0.77%,10 Nov 2020
12.95,0.07,0.54%,09 Nov 2020
12.88,0.03,0.23%,06 Nov 2020
12.85,0.23,1.82%,05 Nov 2020
12.62,0.18,1.45%,04 Nov 2020
12.44,0.06,0.48%,03 Nov 2020
12.38,0.10,0.81%,02 Nov 2020
12.28,-0.18,-1.44%,30 Oct 2020
12.46,0.05,0.40%,29 Oct 2020
12.41,-0.18,-1.43%,28 Oct 2020
12.59,0.05,0.40%,27 Oct 2020
12.54,-0.05,-0.40%,26 Oct 2020
12.59,0.00,0.00%,23 Oct 2020
12.59,0.00,0.00%,22 Oct 2020
12.59,0.06,0.48%,21 Oct 2020
12.53,0.03,0.24%,20 Oct 2020
12.5,-0.01,-0.08%,19 Oct 2020
12.51,0.03,0.24%,16 Oct 2020
12.48,-0.07,-0.56%,15 Oct 2020
12.55,-0.07,-0.55%,14 Oct 2020
12.62,-0.02,-0.16%,13 Oct 2020
12.64,0.10,0.80%,12 Oct 2020
12.54,0.06,0.48%,09 Oct 2020
12.48,0.10,0.81%,08 Oct 2020
12.38,0.09,0.73%,07 Oct 2020
12.29,0.07,0.57%,06 Oct 2020
12.22,0.07,0.58%,05 Oct 2020
12.15,-0.07,-0.57%,02 Oct 2020
12.22,0.10,0.83%,01 Oct 2020
12.12,0.03,0.25%,30 Sep 2020
12.09,-0.04,-0.33%,29 Sep 2020
12.13,0.07,0.58%,28 Sep 2020
12.06,0.04,0.33%,25 Sep 2020
12.02,-0.09,-0.74%,24 Sep 2020
